,code,tradeStatus,code_name,isIndex,isSt
2459,sz.002192,1,融捷股份,False,False
2460,sz.002193,1,如意集团,False,False
2461,sz.002194,1,武汉凡谷,False,False
2462,sz.002195,1,二三四五,False,False
2463,sz.002196,1,方正电机,False,False
2464,sz.002197,1,证通电子,False,False
2465,sz.002198,1,嘉应制药,False,False
2466,sz.002199,1,东晶电子,False,False
2468,sz.002201,1,九鼎新材,False,False
2469,sz.002202,1,金风科技,False,False
2470,sz.002203,1,海亮股份,False,False
2471,sz.002204,1,大连重工,False,False
2472,sz.002205,1,国统股份,False,False
2473,sz.002206,1,海利得,False,False
2475,sz.002208,1,合肥城建,False,False
2476,sz.002209,1,达意隆,False,False
2478,sz.002211,1,宏达新材,False,False
2479,sz.002212,1,南洋股份,False,False
2480,sz.002213,1,特尔佳,False,False
2481,sz.002214,1,大立科技,False,False
2482,sz.002215,1,诺普信,False,False
2483,sz.002216,1,三全食品,False,False
2484,sz.002217,1,合力泰,False,False
2485,sz.002218,1,拓日新能,False,False
2486,sz.002219,1,恒康医疗,False,False
2488,sz.002221,1,东华能源,False,False
2489,sz.002222,1,福晶科技,False,False
2490,sz.002223,1,鱼跃医疗,False,False
2491,sz.002224,1,三力士,False,False
2492,sz.002225,1,濮耐股份,False,False
2493,sz.002226,1,江南化工,False,False
2494,sz.002227,1,奥特迅,False,False
2495,sz.002228,1,合兴包装,False,False
2496,sz.002229,1,鸿博股份,False,False
2497,sz.002230,1,科大讯飞,False,False
2498,sz.002231,1,奥维通信,False,False
2499,sz.002232,1,启明信息,False,False
2500,sz.002233,1,塔牌集团,False,False
2501,sz.002234,1,民和股份,False,False
2502,sz.002235,1,安妮股份,False,False
2503,sz.002236,1,大华股份,False,False
2504,sz.002237,1,恒邦股份,False,False
2505,sz.002238,1,天威视讯,False,False
2506,sz.002239,1,奥特佳,False,False
2507,sz.002240,1,威华股份,False,False
2508,sz.002241,1,歌尔股份,False,False
2509,sz.002242,1,九阳股份,False,False
2510,sz.002243,1,通产丽星,False,False
2511,sz.002244,1,滨江集团,False,False
2512,sz.002245,1,澳洋顺昌,False,False
2513,sz.002246,1,北化股份,False,False
2514,sz.002247,1,聚力文化,False,False
2515,sz.002248,1,华东数控,False,False
2516,sz.002249,1,大洋电机,False,False
2517,sz.002250,1,联化科技,False,False
2518,sz.002251,1,步步高,False,False
2519,sz.002252,1,上海莱士,False,False
2520,sz.002253,1,川大智胜,False,False
2521,sz.002254,1,泰和新材,False,False
2522,sz.002255,1,海陆重工,False,False
2523,sz.002256,1,兆新股份,False,False
2524,sz.002258,1,利尔化学,False,False
2527,sz.002261,1,拓维信息,False,False
2528,sz.002262,1,恩华药业,False,False
2530,sz.002264,1,新华都,False,False
2531,sz.002265,1,西仪股份,False,False
2532,sz.002266,1,浙富控股,False,False
2533,sz.002267,1,陕天然气,False,False
2534,sz.002268,1,卫士通,False,False
2535,sz.002269,1,美邦服饰,False,False
2536,sz.002270,1,华明装备,False,False
2537,sz.002271,1,东方雨虹,False,False
2538,sz.002272,1,川润股份,False,False
2539,sz.002273,1,水晶光电,False,False
2540,sz.002274,1,华昌化工,False,False
2541,sz.002275,1,桂林三金,False,False
2542,sz.002276,1,万马股份,False,False
2543,sz.002277,1,友阿股份,False,False
2544,sz.002278,1,神开股份,False,False
2545,sz.002279,1,久其软件,False,False
2546,sz.002280,1,联络互动,False,False
2547,sz.002281,1,光迅科技,False,False
2548,sz.002282,1,博深股份,False,False
2549,sz.002283,1,天润曲轴,False,False
2550,sz.002284,1,亚太股份,False,False
2551,sz.002285,1,世联行,False,False
2552,sz.002286,1,保龄宝,False,False
2553,sz.002287,1,奇正藏药,False,False
2554,sz.002288,1,超华科技,False,False
2557,sz.002291,1,星期六,False,False
2558,sz.002292,1,奥飞娱乐,False,False
2559,sz.002293,1,罗莱生活,False,False
2560,sz.002294,1,信立泰,False,False
2561,sz.002295,1,精艺股份,False,False
2562,sz.002296,1,辉煌科技,False,False
2563,sz.002297,1,博云新材,False,False
2564,sz.002298,1,中电兴发,False,False
2565,sz.002299,1,圣农发展,False,False
2566,sz.002300,1,太阳电缆,False,False
2567,sz.002301,1,齐心集团,False,False
2568,sz.002302,1,西部建设,False,False
2569,sz.002303,1,美盈森,False,False
2570,sz.002304,1,洋河股份,False,False
2571,sz.002305,1,南国置业,False,False
2573,sz.002307,1,北新路桥,False,False
2574,sz.002308,1,威创股份,False,False
2575,sz.002309,1,中利集团,False,False
2576,sz.002310,1,东方园林,False,False
2577,sz.002311,1,海大集团,False,False
2578,sz.002312,1,三泰控股,False,False
2579,sz.002313,1,日海智能,False,False
2580,sz.002314,1,南山控股,False,False
2581,sz.002315,1,焦点科技,False,False
2582,sz.002316,1,亚联发展,False,False
2583,sz.002317,1,众生药业,False,False
2584,sz.002318,1,久立特材,False,False
2585,sz.002319,1,乐通股份,False,False
2586,sz.002320,1,海峡股份,False,False
2587,sz.002321,1,华英农业,False,False
2588,sz.002322,1,理工环科,False,False
2590,sz.002324,1,普利特,False,False
2591,sz.002325,1,洪涛股份,False,False
2592,sz.002326,1,永太科技,False,False
2593,sz.002327,1,富安娜,False,False
2594,sz.002328,1,新朋股份,False,False
2595,sz.002329,1,皇氏集团,False,False
2596,sz.002330,1,得利斯,False,False
2597,sz.002331,1,皖通科技,False,False
2598,sz.002332,1,仙琚制药,False,False
2600,sz.002334,1,英威腾,False,False
2601,sz.002335,1,科华恒盛,False,False
2603,sz.002337,1,赛象科技,False,False
2604,sz.002338,1,奥普光电,False,False
2605,sz.002339,1,积成电子,False,False
2606,sz.002340,1,格林美,False,False
2607,sz.002341,1,新纶科技,False,False
2608,sz.002342,1,巨力索具,False,False
2609,sz.002343,1,慈文传媒,False,False
2610,sz.002344,1,海宁皮城,False,False
2611,sz.002345,1,潮宏基,False,False
2612,sz.002346,1,柘中股份,False,False
2613,sz.002347,1,泰尔股份,False,False
2614,sz.002348,1,高乐股份,False,False
2615,sz.002349,1,精华制药,False,False
2616,sz.002350,1,北京科锐,False,False
2617,sz.002351,1,漫步者,False,False
2618,sz.002352,1,顺丰控股,False,False
2619,sz.002353,1,杰瑞股份,False,False
2620,sz.002354,1,天神娱乐,False,False
2621,sz.002355,1,兴民智通,False,False
2623,sz.002357,1,富临运业,False,False
2624,sz.002358,1,森源电气,False,False
2626,sz.002360,1,同德化工,False,False
2627,sz.002361,1,神剑股份,False,False
2628,sz.002362,1,汉王科技,False,False
2629,sz.002363,1,隆基机械,False,False
2630,sz.002364,1,中恒电气,False,False
2631,sz.002365,1,永安药业,False,False
2632,sz.002366,1,台海核电,False,False
2633,sz.002367,1,康力电梯,False,False
2634,sz.002368,1,太极股份,False,False
2635,sz.002369,1,卓翼科技,False,False
2636,sz.002370,1,亚太药业,False,False
2637,sz.002371,1,北方华创,False,False
2638,sz.002372,1,伟星新材,False,False
2639,sz.002373,1,千方科技,False,False
2640,sz.002374,1,丽鹏股份,False,False
2641,sz.002375,1,亚厦股份,False,False
2642,sz.002376,1,新北洋,False,False
2643,sz.002377,1,国创高新,False,False
2644,sz.002378,1,章源钨业,False,False
2645,sz.002379,1,宏创控股,False,False
2646,sz.002380,1,科远智慧,False,False
2647,sz.002381,1,双箭股份,False,False
2648,sz.002382,1,蓝帆医疗,False,False
2649,sz.002383,1,合众思壮,False,False
2650,sz.002384,1,东山精密,False,False
2651,sz.002385,1,大北农,False,False
2652,sz.002386,1,天原集团,False,False
2653,sz.002387,1,维信诺,False,False
2654,sz.002388,1,新亚制程,False,False
2655,sz.002389,1,航天彩虹,False,False
2656,sz.002390,1,信邦制药,False,False
2657,sz.002391,1,长青股份,False,False
2658,sz.002392,1,北京利尔,False,False
2659,sz.002393,1,力生制药,False,False
2660,sz.002394,1,联发股份,False,False
2661,sz.002395,1,双象股份,False,False
2662,sz.002396,1,星网锐捷,False,False
2663,sz.002397,1,梦洁股份,False,False
2664,sz.002398,1,垒知集团,False,False
2665,sz.002399,1,海普瑞,False,False
2666,sz.002400,1,省广集团,False,False
2667,sz.002401,1,中远海科,False,False
2668,sz.002402,1,和而泰,False,False
2669,sz.002403,1,爱仕达,False,False
2670,sz.002404,1,嘉欣丝绸,False,False
2671,sz.002405,1,四维图新,False,False
2672,sz.002406,1,远东传动,False,False
2673,sz.002407,1,多氟多,False,False
2674,sz.002408,1,齐翔腾达,False,False
2675,sz.002409,1,雅克科技,False,False
2676,sz.002410,1,广联达,False,False
2677,sz.002411,1,延安必康,False,False
2678,sz.002412,1,汉森制药,False,False
2679,sz.002413,1,雷科防务,False,False
2680,sz.002414,1,高德红外,False,False
2681,sz.002415,1,海康威视,False,False
2682,sz.002416,1,爱施德,False,False
2683,sz.002417,1,深南股份,False,False
2684,sz.002418,1,康盛股份,False,False
2685,sz.002419,1,天虹股份,False,False
2687,sz.002421,1,达实智能,False,False
2688,sz.002422,1,科伦药业,False,False
2689,sz.002423,1,中粮资本,False,False
2690,sz.002424,1,贵州百灵,False,False
2691,sz.002425,1,凯撒文化,False,False
2692,sz.002426,1,胜利精密,False,False
2694,sz.002428,1,云南锗业,False,False
2695,sz.002429,1,兆驰股份,False,False
2696,sz.002430,1,杭氧股份,False,False
2697,sz.002431,1,棕榈股份,False,False
2698,sz.002432,1,九安医疗,False,False
2699,sz.002433,1,太安堂,False,False
2700,sz.002434,1,万里扬,False,False
2701,sz.002435,1,长江健康,False,False
2702,sz.002436,1,兴森科技,False,False
2703,sz.002437,1,誉衡药业,False,False
2704,sz.002438,1,江苏神通,False,False
2705,sz.002439,1,启明星辰,False,False
2706,sz.002440,1,闰土股份,False,False
2707,sz.002441,1,众业达,False,False
2708,sz.002442,1,龙星化工,False,False
2709,sz.002443,1,金洲管道,False,False
2710,sz.002444,1,巨星科技,False,False
2712,sz.002446,1,盛路通信,False,False
2713,sz.002447,1,晨鑫科技,False,False
2714,sz.002448,1,中原内配,False,False
2715,sz.002449,1,国星光电,False,False
2717,sz.002451,1,摩恩电气,False,False
2718,sz.002452,1,长高集团,False,False
2719,sz.002453,1,华软科技,False,False
2720,sz.002454,1,松芝股份,False,False
2721,sz.002455,1,百川股份,False,False
2722,sz.002456,1,欧菲光,False,False
2723,sz.002457,1,青龙管业,False,False
2724,sz.002458,1,益生股份,False,False
2725,sz.002459,1,晶澳科技,False,False
2726,sz.002460,1,赣锋锂业,False,False
2727,sz.002461,1,珠江啤酒,False,False
2728,sz.002462,1,嘉事堂,False,False
2729,sz.002463,1,沪电股份,False,False
2730,sz.002464,1,众应互联,False,False
2731,sz.002465,1,海格通信,False,False
2732,sz.002466,1,天齐锂业,False,False
2733,sz.002467,1,二六三,False,False
2734,sz.002468,1,申通快递,False,False
2735,sz.002469,1,三维工程,False,False
2736,sz.002470,1,金正大,False,False
2737,sz.002471,1,中超控股,False,False
2738,sz.002472,1,双环传动,False,False
2739,sz.002473,1,圣莱达,False,False
2740,sz.002474,1,榕基软件,False,False
2741,sz.002475,1,立讯精密,False,False
2742,sz.002476,1,宝莫股份,False,False
2743,sz.002478,1,常宝股份,False,False
2744,sz.002479,1,富春环保,False,False
2745,sz.002480,1,新筑股份,False,False
2746,sz.002481,1,双塔食品,False,False
2747,sz.002482,1,广田集团,False,False
2748,sz.002483,1,润邦股份,False,False
2749,sz.002484,1,江海股份,False,False
2750,sz.002485,1,希努尔,False,False
2751,sz.002486,1,嘉麟杰,False,False
2752,sz.002487,1,大金重工,False,False
2753,sz.002488,1,金固股份,False,False
2754,sz.002489,1,浙江永强,False,False
2755,sz.002490,1,山东墨龙,False,False
2756,sz.002491,1,通鼎互联,False,False
2757,sz.002492,1,恒基达鑫,False,False
2758,sz.002493,1,荣盛石化,False,False
2759,sz.002494,1,华斯股份,False,False
2760,sz.002495,1,佳隆股份,False,False
2761,sz.002496,1,辉丰股份,False,False
2762,sz.002497,1,雅化集团,False,False
2763,sz.002498,1,汉缆股份,False,False
2765,sz.002500,1,山西证券,False,False
2767,sz.002502,1,鼎龙文化,False,False
2768,sz.002503,1,搜于特,False,False
2769,sz.002504,1,弘高创意,False,False
2770,sz.002505,1,大康农业,False,False
2771,sz.002506,1,协鑫集成,False,False
2772,sz.002507,1,涪陵榨菜,False,False
2773,sz.002508,1,老板电器,False,False
2774,sz.002509,1,天广中茂,False,False
2775,sz.002510,1,天汽模,False,False
2776,sz.002511,1,中顺洁柔,False,False
2777,sz.002512,1,达华智能,False,False
2778,sz.002513,1,蓝丰生化,False,False
2779,sz.002514,1,宝馨科技,False,False
2780,sz.002515,1,金字火腿,False,False
2781,sz.002516,1,旷达科技,False,False
2782,sz.002517,1,恺英网络,False,False
2783,sz.002518,1,科士达,False,False
2784,sz.002519,1,银河电子,False,False
2785,sz.002520,1,日发精机,False,False
2786,sz.002521,1,齐峰新材,False,False
2787,sz.002522,1,浙江众成,False,False
2788,sz.002523,1,天桥起重,False,False
2789,sz.002524,1,光正集团,False,False
2790,sz.002526,1,山东矿机,False,False
2791,sz.002527,1,新时达,False,False
2792,sz.002528,1,英飞拓,False,False
2793,sz.002529,1,海源复材,False,False
2794,sz.002530,1,金财互联,False,False
2795,sz.002531,1,天顺风能,False,False
2796,sz.002532,1,新界泵业,False,False
2797,sz.002533,1,金杯电工,False,False
2798,sz.002534,1,杭锅股份,False,False
2799,sz.002535,1,林州重机,False,False
2800,sz.002536,1,飞龙股份,False,False
2801,sz.002537,1,海联金汇,False,False
2802,sz.002538,1,司尔特,False,False
2803,sz.002539,1,云图控股,False,False
2804,sz.002540,1,亚太科技,False,False
2805,sz.002541,1,鸿路钢构,False,False
2806,sz.002542,1,中化岩土,False,False
2807,sz.002543,1,万和电气,False,False
2808,sz.002544,1,杰赛科技,False,False
2809,sz.002545,1,东方铁塔,False,False
2810,sz.002546,1,新联电子,False,False
2811,sz.002547,1,春兴精工,False,False
2812,sz.002548,1,金新农,False,False
2813,sz.002549,1,凯美特气,False,False
2814,sz.002550,1,千红制药,False,False
2815,sz.002551,1,尚荣医疗,False,False
2816,sz.002552,1,宝鼎科技,False,False
2817,sz.002553,1,南方轴承,False,False
2818,sz.002554,1,惠博普,False,False
2819,sz.002555,1,三七互娱,False,False
2820,sz.002556,1,辉隆股份,False,False
2821,sz.002557,1,洽洽食品,False,False
2822,sz.002558,1,巨人网络,False,False
2823,sz.002559,1,亚威股份,False,False
2824,sz.002560,1,通达股份,False,False
2825,sz.002561,1,徐家汇,False,False
2826,sz.002562,1,兄弟科技,False,False
2827,sz.002563,1,森马服饰,False,False
2828,sz.002564,1,天沃科技,False,False
2829,sz.002565,1,顺灏股份,False,False
2830,sz.002566,1,益盛药业,False,False
2831,sz.002567,1,唐人神,False,False
2832,sz.002568,1,百润股份,False,False
2834,sz.002570,1,贝因美,False,False
2835,sz.002571,1,德力股份,False,False
2836,sz.002572,1,索菲亚,False,False
2837,sz.002573,1,清新环境,False,False
2838,sz.002574,1,明牌珠宝,False,False
2839,sz.002575,1,群兴玩具,False,False
2840,sz.002576,1,通达动力,False,False
2841,sz.002577,1,雷柏科技,False,False
2842,sz.002578,1,闽发铝业,False,False
2843,sz.002579,1,中京电子,False,False
2844,sz.002580,1,圣阳股份,False,False
2845,sz.002581,1,未名医药,False,False
2846,sz.002582,1,好想你,False,False
2847,sz.002583,1,海能达,False,False
2848,sz.002584,1,西陇科学,False,False
2849,sz.002585,1,双星新材,False,False
2851,sz.002587,1,奥拓电子,False,False
2852,sz.002588,1,史丹利,False,False
2853,sz.002589,1,瑞康医药,False,False
2854,sz.002590,1,万安科技,False,False
2855,sz.002591,1,恒大高新,False,False
2856,sz.002592,1,八菱科技,False,False
2857,sz.002593,1,日上集团,False,False
2858,sz.002594,1,比亚迪,False,False
2859,sz.002595,1,豪迈科技,False,False
2860,sz.002596,1,海南瑞泽,False,False
2861,sz.002597,1,金禾实业,False,False
2862,sz.002598,1,山东章鼓,False,False
2863,sz.002599,1,盛通股份,False,False
2864,sz.002600,1,领益智造,False,False
2865,sz.002601,1,龙蟒佰利,False,False
2866,sz.002602,1,世纪华通,False,False
2867,sz.002603,1,以岭药业,False,False
2869,sz.002605,1,姚记科技,False,False
2870,sz.002606,1,大连电瓷,False,False
2871,sz.002607,1,中公教育,False,False
2872,sz.002608,1,江苏国信,False,False
2873,sz.002609,1,捷顺科技,False,False
2874,sz.002610,1,爱康科技,False,False
2875,sz.002611,1,东方精工,False,False
2876,sz.002612,1,朗姿股份,False,False
2877,sz.002613,1,北玻股份,False,False
2878,sz.002614,1,奥佳华,False,False
2879,sz.002615,1,哈尔斯,False,False
2880,sz.002616,1,长青集团,False,False
2881,sz.002617,1,露笑科技,False,False
2882,sz.002618,1,丹邦科技,False,False
2883,sz.002619,1,艾格拉斯,False,False
2884,sz.002620,1,瑞和股份,False,False
2885,sz.002621,1,美吉姆,False,False
2886,sz.002622,1,融钰集团,False,False
2887,sz.002623,1,亚玛顿,False,False
2888,sz.002624,1,完美世界,False,False
2889,sz.002625,1,光启技术,False,False
2890,sz.002626,1,金达威,False,False
2891,sz.002627,1,宜昌交运,False,False
2892,sz.002628,1,成都路桥,False,False
2894,sz.002630,1,华西能源,False,False
2895,sz.002631,1,德尔未来,False,False
2896,sz.002632,1,道明光学,False,False
2897,sz.002633,1,申科股份,False,False
2898,sz.002634,1,棒杰股份,False,False
2899,sz.002635,1,安洁科技,False,False
2900,sz.002636,1,金安国纪,False,False
2901,sz.002637,1,赞宇科技,False,False
2902,sz.002638,1,勤上股份,False,False
2903,sz.002639,1,雪人股份,False,False
2904,sz.002640,1,跨境通,False,False
2905,sz.002641,1,永高股份,False,False
2907,sz.002643,1,万润股份,False,False
2908,sz.002644,1,佛慈制药,False,False
2909,sz.002645,1,华宏科技,False,False
2910,sz.002646,1,青青稞酒,False,False
2911,sz.002647,1,仁东控股,False,False
2912,sz.002648,1,卫星石化,False,False
2913,sz.002649,1,博彦科技,False,False
2914,sz.002650,1,加加食品,False,False
2915,sz.002651,1,利君股份,False,False
2916,sz.002652,1,扬子新材,False,False
2917,sz.002653,1,海思科,False,False
2918,sz.002654,1,万润科技,False,False
2919,sz.002655,1,共达电声,False,False
2921,sz.002657,1,中科金财,False,False
2922,sz.002658,1,雪迪龙,False,False
2923,sz.002659,1,凯文教育,False,False
2924,sz.002660,1,茂硕电源,False,False
2925,sz.002661,1,克明面业,False,False
2926,sz.002662,1,京威股份,False,False
2927,sz.002663,1,普邦股份,False,False
2928,sz.002664,1,长鹰信质,False,False
2929,sz.002665,1,首航高科,False,False
2930,sz.002666,1,德联集团,False,False
2931,sz.002667,1,鞍重股份,False,False
2932,sz.002668,1,奥马电器,False,False
2933,sz.002669,1,康达新材,False,False
2934,sz.002670,1,国盛金控,False,False
2935,sz.002671,1,龙泉股份,False,False
2936,sz.002672,1,东江环保,False,False
2937,sz.002673,1,西部证券,False,False
2938,sz.002674,1,兴业科技,False,False
2939,sz.002675,1,东诚药业,False,False
2940,sz.002676,1,顺威股份,False,False
2941,sz.002677,1,浙江美大,False,False
2942,sz.002678,1,珠江钢琴,False,False
2943,sz.002679,1,福建金森,False,False
2944,sz.002681,1,奋达科技,False,False
2945,sz.002682,1,龙洲股份,False,False
2946,sz.002683,1,宏大爆破,False,False
2948,sz.002685,1,华东重机,False,False
2949,sz.002686,1,亿利达,False,False
2950,sz.002687,1,乔治白,False,False
2951,sz.002688,1,金河生物,False,False
2952,sz.002689,1,远大智能,False,False
2953,sz.002690,1,美亚光电,False,False
2954,sz.002691,1,冀凯股份,False,False
2956,sz.002693,1,双成药业,False,False
2957,sz.002694,1,顾地科技,False,False
2958,sz.002695,1,煌上煌,False,False
2959,sz.002696,1,百洋股份,False,False
2960,sz.002697,1,红旗连锁,False,False
2961,sz.002698,1,博实股份,False,False
2962,sz.002699,1,美盛文化,False,False
2963,sz.002700,1,新疆浩源,False,False
2964,sz.002701,1,奥瑞金,False,False
2965,sz.002702,1,海欣食品,False,False
2966,sz.002703,1,浙江世宝,False,False
2967,sz.002705,1,新宝股份,False,False
2968,sz.002706,1,良信电器,False,False
2969,sz.002707,1,众信旅游,False,False
2970,sz.002708,1,光洋股份,False,False
2971,sz.002709,1,天赐材料,False,False
2973,sz.002712,1,思美传媒,False,False
2974,sz.002713,1,东易日盛,False,False
2975,sz.002714,1,牧原股份,False,False
2976,sz.002715,1,登云股份,False,False
2978,sz.002717,1,岭南股份,False,False
2979,sz.002718,1,友邦吊顶,False,False
2980,sz.002719,1,麦趣尔,False,False
2981,sz.002721,1,金一文化,False,False
2982,sz.002722,1,金轮股份,False,False
2983,sz.002723,1,金莱特,False,False
2984,sz.002724,1,海洋王,False,False
2985,sz.002725,1,跃岭股份,False,False
2986,sz.002726,1,龙大肉食,False,False
2987,sz.002727,1,一心堂,False,False
2988,sz.002728,1,特一药业,False,False
2989,sz.002729,1,好利来,False,False
2990,sz.002730,1,电光科技,False,False
2991,sz.002731,1,萃华珠宝,False,False
2992,sz.002732,1,燕塘乳业,False,False
2993,sz.002733,1,雄韬股份,False,False
2994,sz.002734,1,利民股份,False,False
2995,sz.002735,1,王子新材,False,False
2996,sz.002736,1,国信证券,False,False
2997,sz.002737,1,葵花药业,False,False
2998,sz.002738,1,中矿资源,False,False
2999,sz.002739,1,万达电影,False,False
3000,sz.002740,1,爱迪尔,False,False
3001,sz.002741,1,光华科技,False,False
3002,sz.002742,1,三圣股份,False,False
3003,sz.002743,1,富煌钢构,False,False
3004,sz.002745,1,木林森,False,False
3005,sz.002746,1,仙坛股份,False,False
3006,sz.002747,1,埃斯顿,False,False
3007,sz.002748,1,世龙实业,False,False
3008,sz.002749,1,国光股份,False,False
3009,sz.002750,1,龙津药业,False,False
3010,sz.002751,1,易尚展示,False,False
3011,sz.002752,1,昇兴股份,False,False
3012,sz.002753,1,永东股份,False,False
3013,sz.002755,1,奥赛康,False,False
3014,sz.002756,1,永兴材料,False,False
3015,sz.002757,1,南兴股份,False,False
3016,sz.002758,1,华通医药,False,False
3017,sz.002759,1,天际股份,False,False
3018,sz.002760,1,凤形股份,False,False
3019,sz.002761,1,多喜爱,False,False
3020,sz.002762,1,金发拉比,False,False
3021,sz.002763,1,汇洁股份,False,False
3022,sz.002765,1,蓝黛传动,False,False
3024,sz.002767,1,先锋电子,False,False
3025,sz.002768,1,国恩股份,False,False
3026,sz.002769,1,普路通,False,False
3027,sz.002770,1,科迪乳业,False,False
3028,sz.002771,1,真视通,False,False
3029,sz.002772,1,众兴菌业,False,False
3030,sz.002773,1,康弘药业,False,False
3031,sz.002774,1,快意电梯,False,False
3032,sz.002775,1,文科园林,False,False
3033,sz.002776,1,柏堡龙,False,False
3034,sz.002777,1,久远银海,False,False
3035,sz.002778,1,高科石化,False,False
3036,sz.002779,1,中坚科技,False,False
3037,sz.002780,1,三夫户外,False,False
3038,sz.002781,1,奇信股份,False,False
3039,sz.002782,1,可立克,False,False
3040,sz.002783,1,凯龙股份,False,False
3041,sz.002785,1,万里石,False,False
3042,sz.002786,1,银宝山新,False,False
3043,sz.002787,1,华源控股,False,False
3044,sz.002788,1,鹭燕医药,False,False
3045,sz.002789,1,建艺集团,False,False
3046,sz.002790,1,瑞尔特,False,False
3047,sz.002791,1,坚朗五金,False,False
3048,sz.002792,1,通宇通讯,False,False
3049,sz.002793,1,东音股份,False,False
3050,sz.002795,1,永和智控,False,False
3051,sz.002796,1,世嘉科技,False,False
3052,sz.002797,1,第一创业,False,False
3053,sz.002798,1,帝欧家居,False,False
3054,sz.002799,1,环球印务,False,False
3055,sz.002800,1,天顺股份,False,False
3056,sz.002801,1,微光股份,False,False
3057,sz.002802,1,洪汇新材,False,False
3058,sz.002803,1,吉宏股份,False,False
3059,sz.002805,1,丰元股份,False,False
3060,sz.002806,1,华锋股份,False,False
3061,sz.002807,1,江阴银行,False,False
3062,sz.002808,1,恒久科技,False,False
3063,sz.002809,1,红墙股份,False,False
3064,sz.002810,1,山东赫达,False,False
3065,sz.002811,1,亚泰国际,False,False
3066,sz.002812,1,恩捷股份,False,False
3067,sz.002813,1,路畅科技,False,False
3068,sz.002815,1,崇达技术,False,False
3069,sz.002816,1,和科达,False,False
3070,sz.002817,1,黄山胶囊,False,False
3071,sz.002818,1,富森美,False,False
3072,sz.002819,1,东方中科,False,False
3073,sz.002820,1,桂发祥,False,False
3074,sz.002821,1,凯莱英,False,False
3075,sz.002822,1,中装建设,False,False
3076,sz.002823,1,凯中精密,False,False
3077,sz.002824,1,和胜股份,False,False
3078,sz.002825,1,纳尔股份,False,False
3079,sz.002826,1,易明医药,False,False
3080,sz.002827,1,高争民爆,False,False
3081,sz.002828,1,贝肯能源,False,False
3082,sz.002829,1,星网宇达,False,False
3083,sz.002830,1,名雕股份,False,False
3084,sz.002831,1,裕同科技,False,False
3085,sz.002832,1,比音勒芬,False,False
3086,sz.002833,1,弘亚数控,False,False
3087,sz.002835,1,同为股份,False,False
3088,sz.002836,1,新宏泽,False,False
3089,sz.002837,1,英维克,False,False
3090,sz.002838,1,道恩股份,False,False
3091,sz.002839,1,张家港行,False,False
3092,sz.002840,1,华统股份,False,False
3093,sz.002841,1,视源股份,False,False
3094,sz.002842,1,翔鹭钨业,False,False
3095,sz.002843,1,泰嘉股份,False,False
3096,sz.002845,1,同兴达,False,False
3097,sz.002846,1,英联股份,False,False
3098,sz.002847,1,盐津铺子,False,False
3099,sz.002848,1,高斯贝尔,False,False
3100,sz.002849,1,威星智能,False,False
3101,sz.002850,1,科达利,False,False
3102,sz.002851,1,麦格米特,False,False
3103,sz.002852,1,道道全,False,False
3104,sz.002853,1,皮阿诺,False,False
3105,sz.002855,1,捷荣技术,False,False
3106,sz.002856,1,美芝股份,False,False
3107,sz.002857,1,三晖电气,False,False
3108,sz.002858,1,力盛赛车,False,False
3109,sz.002859,1,洁美科技,False,False
3110,sz.002860,1,星帅尔,False,False
3111,sz.002861,1,瀛通通讯,False,False
3112,sz.002862,1,实丰文化,False,False
3113,sz.002863,1,今飞凯达,False,False
3114,sz.002864,1,盘龙药业,False,False
3115,sz.002865,1,钧达股份,False,False
3116,sz.002866,1,传艺科技,False,False
3117,sz.002867,1,周大生,False,False
3118,sz.002868,1,绿康生化,False,False
3119,sz.002869,1,金溢科技,False,False
3120,sz.002870,1,香山股份,False,False
3121,sz.002871,1,伟隆股份,False,False
3123,sz.002873,1,新天药业,False,False
3124,sz.002875,1,安奈儿,False,False
3125,sz.002876,1,三利谱,False,False
3126,sz.002877,1,智能自控,False,False
3127,sz.002878,1,元隆雅图,False,False
3128,sz.002879,1,长缆科技,False,False
3129,sz.002880,1,卫光生物,False,False
3130,sz.002881,1,美格智能,False,False
3131,sz.002882,1,金龙羽,False,False
3132,sz.002883,1,中设股份,False,False
3133,sz.002884,1,凌霄泵业,False,False
3134,sz.002885,1,京泉华,False,False
3135,sz.002886,1,沃特股份,False,False
3136,sz.002887,1,绿茵生态,False,False
3137,sz.002888,1,惠威科技,False,False
3138,sz.002889,1,东方嘉盛,False,False
3139,sz.002890,1,弘宇股份,False,False
3140,sz.002891,1,中宠股份,False,False
3141,sz.002892,1,科力尔,False,False
3142,sz.002893,1,华通热力,False,False
3143,sz.002895,1,川恒股份,False,False
3144,sz.002896,1,中大力德,False,False
3145,sz.002897,1,意华股份,False,False
3146,sz.002898,1,赛隆药业,False,False
3147,sz.002899,1,英派斯,False,False
3148,sz.002900,1,哈三联,False,False
3149,sz.002901,1,大博医疗,False,False
3150,sz.002902,1,铭普光磁,False,False
3151,sz.002903,1,宇环数控,False,False
3152,sz.002905,1,金逸影视,False,False
3153,sz.002906,1,华阳集团,False,False
3154,sz.002907,1,华森制药,False,False
3155,sz.002908,1,德生科技,False,False
3156,sz.002909,1,集泰股份,False,False
3157,sz.002910,1,庄园牧场,False,False
3158,sz.002911,1,佛燃股份,False,False
3159,sz.002912,1,中新赛克,False,False
